id,user_id,account_number,account_type,account_type_label,currency,balance,available_balance,daily_limit,monthly_limit,status,is_primary,opened_date,last_activity,created_at,updated_at
4762,4334,NW497046947,WALLET,,MRU,9600,1500,500000,15000000,ACTIVE,true,2022-12-23,2024-02-04T12:39:55.982Z,2022-12-23T23:44:12.278Z,2024-02-04T12:39:55.982Z
4763,4335,NA917511225,AGENT,,MRU,10000,10000,500000,15000000,DORMANT,true,2022-02-28,2023-02-20T06:03:06.222Z,2022-02-28T20:52:13.982Z,2023-02-20T06:03:06.222Z
4764,4336,NW409604221,WALLET,,MRU,47000,47000,500000,15000000,FROZEN,true,2024-05-21,2024-08-13T14:08:05.183Z,2024-05-21T05:08:35.898Z,2024-08-13T14:08:05.183Z
4765,4337,NS936824679,SAVINGS,,MRU,173,184000,500000,15000000,ACTIVE,true,2023-01-14,2023-05-22T02:38:39.178Z,2023-01-14T15:14:11.912Z,2023-05-22T02:38:39.178Z
4766,4337,NS006932973,SAVINGS,,MRU,219000,219000,500000,15000000,ACTIVE,false,2023-01-14,2024-10-17T02:22:17.426Z,2023-01-14T15:14:11.912Z,2024-10-17T02:22:17.426Z
4767,4338,NW289083272,WALLET,,MRU,3800,3800,500000,15000000,DORMANT,true,2023-05-28,2024-03-22T13:27:15.490Z,2023-05-28T15:02:20.086Z,2024-03-22T13:27:15.490Z
4768,4339,NA036993026,AGENT,,MRU,6100,6100,500000,15000000,DORMANT,true,2023-12-05,2024-09-21T01:37:39.628Z,2023-12-05T01:50:12.473Z,2024-09-21T01:37:39.628Z
4769,4340,NW182783987,WALLET,,MRU,74000,19000,500000,15000000,ACTIVE,true,2024-05-09,2024-10-21T14:37:56.164Z,2024-05-09T18:16:10.800Z,2024-10-21T14:37:56.164Z
4770,4341,NW303175360,WALLET,,MRU,22030,11000,500000,15000000,ACTIVE,true,2022-08-30,2024-03-24T22:35:41.689Z,2022-08-30T06:48:17.928Z,2024-03-24T22:35:41.689Z
4771,4342,NS000766992,SAVINGS,,MRU,750,750,500000,15000000,CLOSED,true,2022-01-31,2024-06-15T18:03:34.093Z,2022-01-31T23:54:27.792Z,2024-06-15T18:03:34.093Z
4772,4343,NW316619902,WALLET,,MRU,17316,23000,500000,15000000,ACTIVE,true,2024-01-24,2024-11-12T17:27:37.085Z,2024-01-24T19:27:12.784Z,2024-11-12T17:27:37.085Z
4773,4344,NW982261062,WALLET,,MRU,8000,19000,500000,15000000,ACTIVE,true,2022-12-05,2023-04-09T10:06:41.010Z,2022-12-05T03:00:26.728Z,2023-04-09T10:06:41.010Z
4774,4345,NS959449530,SAVINGS,,MRU,3900,46000,500000,15000000,ACTIVE,true,2022-04-14,2024-10-27T19:41:29.985Z,2022-04-14T09:37:24.683Z,2024-10-27T19:41:29.985Z
4775,4346,NW734807756,WALLET,,MRU,1036000,1036000,500000,15000000,ACTIVE,true,2023-05-05,2023-07-22T04:26:57.180Z,2023-05-05T18:02:25.368Z,2023-07-22T04:26:57.180Z
4776,4346,NW945729375,WALLET,,MRU,1984000,1984000,500000,15000000,ACTIVE,false,2023-05-05,2024-05-15T07:30:37.537Z,2023-05-05T18:02:25.368Z,2024-05-15T07:30:37.537Z
4777,4347,NW601937771,WALLET,,MRU,3273750,28000,500000,15000000,ACTIVE,true,2024-08-14,2024-11-01T19:36:56.028Z,2024-08-14T20:28:36.999Z,2024-11-01T19:36:56.028Z
4778,4348,NW157578945,WALLET,,MRU,2100,19000,500000,15000000,ACTIVE,true,2022-10-01,2024-12-07T10:56:06.771Z,2022-10-01T02:56:59.766Z,2024-12-07T10:56:06.771Z
4779,4349,NM896923423,MERCHANT,,MRU,3000,3000,500000,15000000,ACTIVE,true,2022-02-20,2023-07-22T00:51:37.689Z,2022-02-20T18:41:51.273Z,2023-07-22T00:51:37.689Z
4780,4350,NW687195569,WALLET,,MRU,11000,11000,500000,15000000,CLOSED,true,2022-01-13,2022-12-13T17:52:11.266Z,2022-01-13T22:26:17.504Z,2022-12-13T17:52:11.266Z
4781,4351,NS004613757,SAVINGS,,MRU,21000,21000,500000,15000000,ACTIVE,true,2023-09-14,2024-10-12T20:14:53.050Z,2023-09-14T02:40:09.597Z,2024-10-12T20:14:53.050Z
4782,4351,NW874455601,WALLET,,MRU,10900,39000,500000,15000000,ACTIVE,false,2023-09-14,2024-03-13T06:55:33.778Z,2023-09-14T02:40:09.597Z,2024-03-13T06:55:33.778Z
4783,4352,NW038406282,WALLET,,MRU,250,9400,500000,15000000,ACTIVE,true,2024-09-07,2024-10-11T10:26:32.591Z,2024-09-07T16:01:11.768Z,2024-10-11T10:26:32.591Z
4784,4353,NW745346870,WALLET,,MRU,2320,17000,500000,15000000,ACTIVE,true,2024-07-06,2024-12-20T08:10:02.979Z,2024-07-06T11:49:10.835Z,2024-12-20T08:10:02.979Z
4785,4354,NW998144537,WALLET,,MRU,498000,498000,500000,15000000,ACTIVE,true,2024-10-17,2024-11-18T22:37:25.626Z,2024-10-17T07:53:31.870Z,2024-11-18T22:37:25.626Z
4786,4354,NW565761804,WALLET,,MRU,209000,209000,500000,15000000,ACTIVE,false,2024-10-17,2024-11-18T12:40:42.984Z,2024-10-17T07:53:31.870Z,2024-11-18T12:40:42.984Z
4787,4355,NM752074480,MERCHANT,,MRU,2063375,1070000,500000,15000000,ACTIVE,true,2023-01-08,2023-09-07T14:23:42.316Z,2023-01-08T12:20:30.621Z,2023-09-07T14:23:42.316Z
4788,4355,NS423113465,SAVINGS,,MRU,412014,431000,500000,15000000,ACTIVE,false,2023-01-08,2023-02-04T10:48:04.990Z,2023-01-08T12:20:30.621Z,2023-02-04T10:48:04.990Z
4789,4355,NS184910535,SAVINGS,,MRU,1325750,1365000,500000,15000000,ACTIVE,false,2023-01-08,2024-01-03T14:51:39.891Z,2023-01-08T12:20:30.621Z,2024-01-03T14:51:39.891Z
4790,4356,NW410980731,WALLET,,MRU,57000,10000,500000,15000000,ACTIVE,true,2022-06-12,2023-01-24T00:21:30.202Z,2022-06-12T06:28:28.177Z,2023-01-24T00:21:30.202Z
4791,4357,NW915627778,WALLET,,MRU,350,37000,500000,15000000,ACTIVE,true,2024-01-26,2024-07-21T15:09:19.045Z,2024-01-26T05:34:56.977Z,2024-07-21T15:09:19.045Z
4792,4358,NA314778328,AGENT,,MRU,17000,17000,500000,15000000,ACTIVE,true,2022-06-28,2022-07-25T11:35:05.254Z,2022-06-28T03:26:27.909Z,2022-07-25T11:35:05.254Z
4793,4359,NM213153839,MERCHANT,,MRU,26000,26000,500000,15000000,CLOSED,true,2023-07-03,2024-09-23T05:25:33.573Z,2023-07-03T00:12:42.260Z,2024-09-23T05:25:33.573Z
4794,4360,NA782008648,AGENT,,MRU,2813,16000,500000,15000000,ACTIVE,true,2023-06-25,2023-11-05T22:52:06.646Z,2023-06-25T13:20:02.310Z,2023-11-05T22:52:06.646Z
4795,4361,NM220625758,MERCHANT,,MRU,320000,20000,500000,15000000,ACTIVE,true,2022-06-24,2022-12-18T15:46:34.978Z,2022-06-24T23:41:25.002Z,2022-12-18T15:46:34.978Z
4796,4362,NS294890999,SAVINGS,,MRU,16000,16000,500000,15000000,ACTIVE,true,2022-01-31,2022-12-17T20:35:03.045Z,2022-01-31T21:10:21.965Z,2022-12-17T20:35:03.045Z
4797,4363,NM574454427,MERCHANT,,MRU,2400,2400,500000,15000000,ACTIVE,true,2024-02-27,2024-06-06T10:55:58.177Z,2024-02-27T23:07:51.152Z,2024-06-06T10:55:58.177Z
4798,4364,NW439926624,WALLET,,MRU,733800,5800,500000,15000000,ACTIVE,true,2023-02-02,2024-05-09T14:35:51.648Z,2023-02-02T07:12:54.144Z,2024-05-09T14:35:51.648Z
4799,4365,NW522945910,WALLET,,MRU,66800,44000,500000,15000000,ACTIVE,true,2022-10-01,2024-10-24T12:01:40.676Z,2022-10-01T01:07:35.881Z,2024-10-24T12:01:40.676Z
4800,4366,NM350374102,MERCHANT,,MRU,5800,5800,500000,15000000,ACTIVE,true,2024-05-12,2024-06-30T14:08:18.423Z,2024-05-12T05:38:34.345Z,2024-06-30T14:08:18.423Z
4801,4367,NW396132260,WALLET,,MRU,45850,43000,500000,15000000,ACTIVE,true,2022-07-01,2023-02-19T11:43:40.209Z,2022-07-01T02:16:38.214Z,2023-02-19T11:43:40.209Z
4802,4368,NW826167226,WALLET,,MRU,68000,11000,500000,15000000,ACTIVE,true,2022-07-09,2023-12-05T11:23:01.099Z,2022-07-09T10:12:27.349Z,2023-12-05T11:23:01.099Z
4803,4369,NW377610743,WALLET,,MRU,2267600,1533000,500000,15000000,ACTIVE,true,2024-11-16,2024-12-20T16:52:33.430Z,2024-11-16T01:31:47.334Z,2024-12-20T16:52:33.430Z
4804,4369,NS315599441,SAVINGS,,MRU,1620300,1893000,500000,15000000,ACTIVE,false,2024-11-16,2024-11-22T15:51:43.237Z,2024-11-16T01:31:47.334Z,2024-11-22T15:51:43.237Z
4805,4370,NM249418020,MERCHANT,,MRU,925,42000,500000,15000000,ACTIVE,true,2023-08-11,2024-11-09T05:33:17.898Z,2023-08-11T00:30:29.854Z,2024-11-09T05:33:17.898Z
4806,4371,NC775456190,CORPORATE,,MRU,85000,24000,500000,15000000,ACTIVE,true,2023-04-27,2024-12-08T15:18:05.376Z,2023-04-27T17:01:10.199Z,2024-12-08T15:18:05.376Z
4807,4372,NW236831456,WALLET,,MRU,15670,38000,500000,15000000,ACTIVE,true,2022-09-04,2024-07-27T03:04:55.415Z,2022-09-04T10:04:22.213Z,2024-07-27T03:04:55.415Z
4808,4373,NW455433398,WALLET,,MRU,3700,3700,500000,15000000,ACTIVE,true,2024-07-28,2024-12-24T03:55:52.388Z,2024-07-28T21:16:34.018Z,2024-12-24T03:55:52.388Z
4809,4374,NS771753073,SAVINGS,,MRU,36000,36000,500000,15000000,ACTIVE,true,2024-01-15,2024-01-22T04:04:59.198Z,2024-01-15T08:20:23.120Z,2024-01-22T04:04:59.198Z
4810,4375,NA771980405,AGENT,,MRU,27345,13000,500000,15000000,ACTIVE,true,2024-07-25,2024-09-29T22:11:33.023Z,2024-07-25T12:26:57.685Z,2024-09-29T22:11:33.023Z
4811,4376,NA898898244,AGENT,,MRU,1116650,1131000,500000,15000000,ACTIVE,true,2024-10-17,2024-12-03T08:24:38.454Z,2024-10-17T04:34:05.750Z,2024-12-03T08:24:38.454Z
4812,4376,NS699169755,SAVINGS,,MRU,1353450,1365000,500000,15000000,ACTIVE,false,2024-10-17,2024-10-29T13:51:20.514Z,2024-10-17T04:34:05.750Z,2024-10-29T13:51:20.514Z
4813,4377,NS435519695,SAVINGS,,MRU,241000,241000,500000,15000000,ACTIVE,true,2022-08-11,2022-10-31T22:19:45.851Z,2022-08-11T17:17:59.445Z,2022-10-31T22:19:45.851Z
4814,4377,NW028420686,WALLET,,MRU,135000,135000,500000,15000000,ACTIVE,false,2022-08-11,2024-05-11T21:39:31.253Z,2022-08-11T17:17:59.445Z,2024-05-11T21:39:31.253Z
4815,4377,NS549006581,SAVINGS,,MRU,350000,350000,500000,15000000,ACTIVE,false,2022-08-11,2022-11-08T03:52:00.072Z,2022-08-11T17:17:59.445Z,2022-11-08T03:52:00.072Z
4816,4378,NW657063842,WALLET,,MRU,434000,434000,500000,15000000,ACTIVE,true,2023-01-04,2023-11-13T01:40:47.790Z,2023-01-04T07:15:10.016Z,2023-11-13T01:40:47.790Z
4817,4378,NW937799275,WALLET,,MRU,597200,120000,500000,15000000,ACTIVE,false,2023-01-04,2024-01-10T19:33:10.427Z,2023-01-04T07:15:10.016Z,2024-01-10T19:33:10.427Z
4818,4378,NW793795973,WALLET,,MRU,395000,465000,500000,15000000,ACTIVE,false,2023-01-04,2023-04-04T18:17:07.697Z,2023-01-04T07:15:10.016Z,2023-04-04T18:17:07.697Z
4819,4379,NA247582078,AGENT,,MRU,7400,7400,500000,15000000,ACTIVE,true,2022-07-21,2022-12-17T03:59:26.825Z,2022-07-21T09:17:37.504Z,2022-12-17T03:59:26.825Z
4820,4380,NW229445964,WALLET,,MRU,2100,14000,500000,15000000,ACTIVE,true,2023-02-24,2023-09-16T04:22:31.292Z,2023-02-24T09:40:16.296Z,2023-09-16T04:22:31.292Z
4821,4381,NW868738145,WALLET,,MRU,3600,27000,500000,15000000,ACTIVE,true,2023-09-14,2024-03-26T18:40:17.014Z,2023-09-14T07:16:39.760Z,2024-03-26T18:40:17.014Z
4822,4382,NS326376557,SAVINGS,,MRU,4750,39000,500000,15000000,ACTIVE,true,2022-02-16,2022-03-13T18:49:04.862Z,2022-02-16T15:04:06.287Z,2022-03-13T18:49:04.862Z
4823,4383,NS050772786,SAVINGS,,MRU,600,20000,500000,15000000,ACTIVE,true,2023-04-05,2023-08-21T20:29:14.154Z,2023-04-05T07:41:20.961Z,2023-08-21T20:29:14.154Z
4824,4384,NS219504237,SAVINGS,,MRU,48500,32000,500000,15000000,ACTIVE,true,2024-06-06,2024-08-05T08:29:50.608Z,2024-06-06T21:24:29.048Z,2024-08-05T08:29:50.608Z
4825,4385,NW023278266,WALLET,,MRU,15000,15000,500000,15000000,ACTIVE,true,2022-05-27,2023-02-05T06:29:01.340Z,2022-05-27T09:50:23.930Z,2023-02-05T06:29:01.340Z
4826,4386,NM834572077,MERCHANT,,MRU,45000,35000,500000,15000000,ACTIVE,true,2023-07-20,2023-10-01T02:57:32.087Z,2023-07-20T19:19:20.718Z,2023-10-01T02:57:32.087Z
4827,4387,NW572991013,WALLET,,MRU,4550,23000,500000,15000000,ACTIVE,true,2023-04-08,2023-11-13T18:26:50.137Z,2023-04-08T09:55:39.340Z,2023-11-13T18:26:50.137Z
4828,4388,NW040508389,WALLET,,MRU,5600,5600,500000,15000000,ACTIVE,true,2023-11-08,2024-05-01T06:21:39.919Z,2023-11-08T10:24:42.343Z,2024-05-01T06:21:39.919Z
4829,4389,NM219955921,MERCHANT,,MRU,477000,477000,500000,15000000,ACTIVE,true,2022-02-27,2023-01-07T09:30:41.859Z,2022-02-27T02:19:50.770Z,2023-01-07T09:30:41.859Z
4830,4389,NS498170137,SAVINGS,,MRU,109550,110000,500000,15000000,ACTIVE,false,2022-02-27,2022-06-05T21:20:00.339Z,2022-02-27T02:19:50.770Z,2022-06-05T21:20:00.339Z
4831,4389,NW617590546,WALLET,,MRU,106000,106000,500000,15000000,ACTIVE,false,2022-02-27,2022-12-15T08:02:55.778Z,2022-02-27T02:19:50.770Z,2022-12-15T08:02:55.778Z
4832,4390,NW124940872,WALLET,,MRU,5900,5900,500000,15000000,ACTIVE,true,2023-03-27,2024-11-22T01:15:22.217Z,2023-03-27T11:45:30.863Z,2024-11-22T01:15:22.217Z
4833,4391,NW618084933,WALLET,,MRU,49000,49000,500000,15000000,DORMANT,true,2024-10-23,2024-10-23T20:43:50.776Z,2024-10-23T11:16:55.109Z,2024-10-23T20:43:50.776Z
4834,4392,NW232789039,WALLET,,MRU,15000,15000,500000,15000000,ACTIVE,true,2023-12-29,2024-02-27T23:01:10.746Z,2023-12-29T15:25:35.392Z,2024-02-27T23:01:10.746Z
4835,4393,NM104427933,MERCHANT,,MRU,500,1100,500000,15000000,ACTIVE,true,2022-01-23,2022-09-09T10:58:13.320Z,2022-01-23T21:04:19.753Z,2022-09-09T10:58:13.320Z
4836,4394,NM628040314,MERCHANT,,MRU,303000,34000,500000,15000000,ACTIVE,true,2022-09-21,2024-01-25T13:20:31.749Z,2022-09-21T10:52:14.231Z,2024-01-25T13:20:31.749Z
4837,4395,NW528154373,WALLET,,MRU,400,1900,500000,15000000,ACTIVE,true,2023-11-05,2024-07-05T04:56:53.468Z,2023-11-05T15:02:59.509Z,2024-07-05T04:56:53.468Z
4838,4396,NW919915199,WALLET,,MRU,41000,41000,500000,15000000,ACTIVE,true,2022-04-16,2024-07-22T14:54:47.872Z,2022-04-16T08:03:29.459Z,2024-07-22T14:54:47.872Z
4839,4397,NM482913017,MERCHANT,,MRU,265100,41000,500000,15000000,ACTIVE,true,2022-10-27,2024-08-12T16:47:30.432Z,2022-10-27T23:35:02.644Z,2024-08-12T16:47:30.432Z
4840,4398,NW626561165,WALLET,,MRU,4700,17000,500000,15000000,ACTIVE,true,2022-12-24,2024-11-21T19:27:57.006Z,2022-12-24T03:49:18.989Z,2024-11-21T19:27:57.006Z
4841,4399,NM236754417,MERCHANT,,MRU,16000,16000,500000,15000000,DORMANT,true,2023-03-19,2023-10-19T12:55:13.485Z,2023-03-19T12:50:03.598Z,2023-10-19T12:55:13.485Z
4842,4400,NW932681918,WALLET,,MRU,2970,12000,500000,15000000,ACTIVE,true,2022-01-12,2023-08-26T04:51:19.045Z,2022-01-12T05:24:16.263Z,2023-08-26T04:51:19.045Z
4843,4401,NW007532507,WALLET,,MRU,13000,13000,500000,15000000,ACTIVE,true,2022-06-12,2023-05-02T15:10:11.548Z,2022-06-12T00:21:33.224Z,2023-05-02T15:10:11.548Z
4844,4402,NW484188229,WALLET,,MRU,2300,2300,500000,15000000,CLOSED,true,2024-01-16,2024-08-28T10:35:38.204Z,2024-01-16T18:19:39.796Z,2024-08-28T10:35:38.204Z
4845,4403,NM261393427,MERCHANT,,MRU,5200,5200,500000,15000000,ACTIVE,true,2023-03-28,2024-12-03T09:19:46.490Z,2023-03-28T02:50:40.807Z,2024-12-03T09:19:46.490Z
4846,4404,NW737248659,WALLET,,MRU,31000,4500,500000,15000000,ACTIVE,true,2023-02-14,2023-04-25T02:54:53.118Z,2023-02-14T00:49:13.172Z,2023-04-25T02:54:53.118Z
4847,4405,NW901112497,WALLET,,MRU,849055,11000,500000,15000000,ACTIVE,true,2022-01-22,2023-03-21T13:00:28.344Z,2022-01-22T12:13:56.520Z,2023-03-21T13:00:28.344Z
4848,4406,NW341274406,WALLET,,MRU,50400,4100,500000,15000000,ACTIVE,true,2022-03-21,2024-03-31T18:03:16.664Z,2022-03-21T00:27:59.997Z,2024-03-31T18:03:16.664Z
4849,4407,NW024893283,WALLET,,MRU,48000,48000,500000,15000000,ACTIVE,true,2024-06-26,2024-09-09T05:20:26.258Z,2024-06-26T05:09:45.237Z,2024-09-09T05:20:26.258Z
4850,4408,NS975970745,SAVINGS,,MRU,7400,48000,500000,15000000,ACTIVE,true,2022-04-12,2024-08-09T12:37:33.507Z,2022-04-12T18:26:26.011Z,2024-08-09T12:37:33.507Z
4851,4409,NM258917689,MERCHANT,,MRU,120700,371000,500000,15000000,ACTIVE,true,2023-07-02,2023-08-29T23:09:44.446Z,2023-07-02T13:46:23.456Z,2023-08-29T23:09:44.446Z
4852,4409,NW160465955,WALLET,,MRU,205600,214000,500000,15000000,ACTIVE,false,2023-07-02,2024-09-29T06:00:48.595Z,2023-07-02T13:46:23.456Z,2024-09-29T06:00:48.595Z
4853,4410,NC989534855,CORPORATE,,MRU,550,550,500000,15000000,ACTIVE,true,2023-04-19,2023-10-30T06:17:55.991Z,2023-04-19T14:58:04.518Z,2023-10-30T06:17:55.991Z
4854,4411,NW544423163,WALLET,,MRU,7100,7100,500000,15000000,ACTIVE,true,2022-07-11,2024-03-19T05:01:55.841Z,2022-07-11T11:45:33.886Z,2024-03-19T05:01:55.841Z
4855,4412,NM109977364,MERCHANT,,MRU,374500,380000,500000,15000000,ACTIVE,true,2024-07-23,2024-08-30T10:03:34.530Z,2024-07-23T02:23:19.685Z,2024-08-30T10:03:34.530Z
4856,4412,NS121022582,SAVINGS,,MRU,295411,296000,500000,15000000,ACTIVE,false,2024-07-23,2024-08-31T06:28:45.660Z,2024-07-23T02:23:19.685Z,2024-08-31T06:28:45.660Z
4857,4412,NW852288037,WALLET,,MRU,251000,251000,500000,15000000,ACTIVE,false,2024-07-23,2024-11-30T09:33:47.135Z,2024-07-23T02:23:19.685Z,2024-11-30T09:33:47.135Z
4858,4413,NS139950871,SAVINGS,,MRU,4600,13000,500000,15000000,ACTIVE,true,2023-07-23,2024-12-16T02:08:17.084Z,2023-07-23T08:14:01.837Z,2024-12-16T02:08:17.084Z
4859,4414,NW594045639,WALLET,,MRU,7700,7700,500000,15000000,FROZEN,true,2024-10-28,2024-12-28T21:07:45.990Z,2024-10-28T01:25:43.672Z,2024-12-28T21:07:45.990Z
4860,4415,NW419902682,WALLET,,MRU,47000,47000,500000,15000000,ACTIVE,true,2024-11-13,2024-11-22T12:11:31.147Z,2024-11-13T06:59:08.097Z,2024-11-22T12:11:31.147Z
4861,4416,NC749275923,CORPORATE,,MRU,49800,4800,500000,15000000,ACTIVE,true,2022-12-11,2023-11-29T21:43:17.246Z,2022-12-11T08:16:11.483Z,2023-11-29T21:43:17.246Z
4862,4417,NM765414834,MERCHANT,,MRU,504575,3100,500000,15000000,ACTIVE,true,2023-04-06,2024-12-14T11:08:13.194Z,2023-04-06T22:37:25.840Z,2024-12-14T11:08:13.194Z
4863,4418,NW010251313,WALLET,,MRU,2700,42000,500000,15000000,ACTIVE,true,2023-10-25,2023-12-29T17:04:09.649Z,2023-10-25T00:54:53.854Z,2023-12-29T17:04:09.649Z
4864,4419,NS580077052,SAVINGS,,MRU,1500,42000,500000,15000000,ACTIVE,true,2023-04-22,2024-02-22T05:54:12.995Z,2023-04-22T12:21:58.151Z,2024-02-22T05:54:12.995Z
4865,4420,NW973245025,WALLET,,MRU,656984,12000,500000,15000000,ACTIVE,true,2022-08-04,2023-06-05T22:50:26.728Z,2022-08-04T05:42:25.609Z,2023-06-05T22:50:26.728Z
4866,4421,NW965831637,WALLET,,MRU,48000,48000,500000,15000000,DORMANT,true,2023-09-01,2024-04-19T19:23:04.103Z,2023-09-01T20:14:51.648Z,2024-04-19T19:23:04.103Z
4867,4422,NW185006022,WALLET,,MRU,114252,123000,500000,15000000,ACTIVE,true,2024-01-19,2024-05-15T10:24:29.113Z,2024-01-19T07:13:07.298Z,2024-05-15T10:24:29.113Z
4868,4422,NW012863397,WALLET,,MRU,111875,92000,500000,15000000,ACTIVE,false,2024-01-19,2024-06-12T18:03:41.062Z,2024-01-19T07:13:07.298Z,2024-06-12T18:03:41.062Z
4869,4423,NA046926617,AGENT,,MRU,12000,12000,500000,15000000,DORMANT,true,2024-10-22,2024-12-03T04:38:13.213Z,2024-10-22T07:56:13.755Z,2024-12-03T04:38:13.213Z
4870,4424,NW572760015,WALLET,,MRU,19000,19000,500000,15000000,ACTIVE,true,2022-05-28,2023-07-03T07:35:27.036Z,2022-05-28T03:44:27.294Z,2023-07-03T07:35:27.036Z
4871,4425,NW857802033,WALLET,,MRU,10000,10000,500000,15000000,ACTIVE,true,2024-11-25,2024-11-27T01:12:08.455Z,2024-11-25T11:08:00.927Z,2024-11-27T01:12:08.455Z
4872,4426,NM241012454,MERCHANT,,MRU,4782812,19000,500000,15000000,ACTIVE,true,2022-11-17,2024-09-17T18:05:28.607Z,2022-11-17T09:25:32.008Z,2024-09-17T18:05:28.607Z
4873,4427,NW481240511,WALLET,,MRU,57260,49000,500000,15000000,ACTIVE,true,2023-01-08,2024-09-16T21:09:50.233Z,2023-01-08T07:54:43.313Z,2024-09-16T21:09:50.233Z
4874,4428,NW587526589,WALLET,,MRU,18601,18000,500000,15000000,ACTIVE,true,2024-08-27,2024-11-19T08:22:06.270Z,2024-08-27T15:06:40.006Z,2024-11-19T08:22:06.270Z
4875,4429,NM500244736,MERCHANT,,MRU,1505,43000,500000,15000000,ACTIVE,true,2023-04-08,2024-01-07T20:26:46.317Z,2023-04-08T00:28:44.432Z,2024-01-07T20:26:46.317Z
4876,4430,NS171606540,SAVINGS,,MRU,587380,25000,500000,15000000,ACTIVE,true,2022-01-03,2024-01-30T15:12:35.858Z,2022-01-03T17:26:20.515Z,2024-01-30T15:12:35.858Z
4877,4431,NW621747404,WALLET,,MRU,1375,5500,500000,15000000,ACTIVE,true,2023-10-24,2024-07-28T23:19:56.445Z,2023-10-24T08:48:01.858Z,2024-07-28T23:19:56.445Z
4878,4432,NW219079613,WALLET,,MRU,1917450,14000,500000,15000000,ACTIVE,true,2024-02-29,2024-07-26T04:37:32.115Z,2024-02-29T08:13:56.111Z,2024-07-26T04:37:32.115Z
4879,4433,NW986598968,WALLET,,MRU,7200,7200,500000,15000000,ACTIVE,true,2022-04-15,2024-03-09T11:01:50.115Z,2022-04-15T09:46:02.585Z,2024-03-09T11:01:50.115Z
4880,4434,NC283624529,CORPORATE,,MRU,15000,15000,500000,15000000,ACTIVE,true,2022-03-23,2022-07-09T15:43:05.342Z,2022-03-23T06:18:09.761Z,2022-07-09T15:43:05.342Z
4881,4435,NW251567661,WALLET,,MRU,9600,9600,500000,15000000,FROZEN,true,2023-08-07,2024-10-07T00:46:34.981Z,2023-08-07T20:39:11.949Z,2024-10-07T00:46:34.981Z
4882,4436,NW971789479,WALLET,,MRU,66000,44000,500000,15000000,ACTIVE,true,2024-10-10,2024-12-25T13:54:28.238Z,2024-10-10T23:43:06.891Z,2024-12-25T13:54:28.238Z
4883,4437,NW676785137,WALLET,,MRU,27000,27000,500000,15000000,ACTIVE,true,2023-08-23,2024-10-04T22:39:55.116Z,2023-08-23T18:46:22.040Z,2024-10-04T22:39:55.116Z
4884,4438,NS225819707,SAVINGS,,MRU,29000,29000,500000,15000000,ACTIVE,true,2023-10-16,2024-08-24T17:55:05.377Z,2023-10-16T20:57:59.252Z,2024-08-24T17:55:05.377Z
4885,4439,NA205885171,AGENT,,MRU,48000,48000,500000,15000000,FROZEN,true,2024-11-15,2024-11-24T11:51:10.661Z,2024-11-15T00:12:48.583Z,2024-11-24T11:51:10.661Z
4886,4440,NW408166465,WALLET,,MRU,450,7700,500000,15000000,ACTIVE,true,2022-07-31,2023-04-28T09:35:30.701Z,2022-07-31T04:55:24.006Z,2023-04-28T09:35:30.701Z
4887,4441,NA681062698,AGENT,,MRU,17000,17000,500000,15000000,ACTIVE,true,2024-01-30,2024-06-20T20:14:00.706Z,2024-01-30T16:13:25.287Z,2024-06-20T20:14:00.706Z
4888,4442,NW946113586,WALLET,,MRU,7286,15000,500000,15000000,ACTIVE,true,2022-03-28,2023-09-13T10:07:06.773Z,2022-03-28T00:52:34.353Z,2023-09-13T10:07:06.773Z
4889,4443,NW835182577,WALLET,,MRU,241,11000,500000,15000000,ACTIVE,true,2022-11-09,2023-12-31T02:20:41.629Z,2022-11-09T09:47:52.797Z,2023-12-31T02:20:41.629Z
4890,4444,NW035238534,WALLET,,MRU,535400,16000,500000,15000000,ACTIVE,true,2024-09-24,2024-12-15T18:35:06.692Z,2024-09-24T10:59:15.497Z,2024-12-15T18:35:06.692Z
4891,4445,NW803772953,WALLET,,MRU,2800,2800,500000,15000000,ACTIVE,true,2023-04-18,2024-06-23T19:08:10.925Z,2023-04-18T11:00:04.451Z,2024-06-23T19:08:10.925Z
4892,4446,NS643205166,SAVINGS,,MRU,344,41000,500000,15000000,ACTIVE,true,2023-11-26,2024-07-01T22:03:26.765Z,2023-11-26T09:11:30.338Z,2024-07-01T22:03:26.765Z
4893,4447,NW743511081,WALLET,,MRU,2800,17000,500000,15000000,ACTIVE,true,2023-02-13,2023-11-09T10:27:54.576Z,2023-02-13T23:52:07.081Z,2023-11-09T10:27:54.576Z
4894,4448,NS171236395,SAVINGS,,MRU,5600,5600,500000,15000000,ACTIVE,true,2022-09-08,2024-01-15T12:04:25.082Z,2022-09-08T06:37:32.671Z,2024-01-15T12:04:25.082Z
4895,4449,NW699113488,WALLET,,MRU,1600,1600,500000,15000000,ACTIVE,true,2023-04-25,2023-12-25T16:46:06.223Z,2023-04-25T00:48:50.103Z,2023-12-25T16:46:06.223Z
4896,4450,NW971702576,WALLET,,MRU,1470050,1602000,500000,15000000,ACTIVE,true,2024-07-31,2024-12-03T16:24:47.456Z,2024-07-31T13:32:11.482Z,2024-12-03T16:24:47.456Z
